doc_id,client_id,doc_type,source_table,source_record_id,chunk_id,embedding_group,text,updated_at
DOC_0000001438,CL_0018,optimization_decision_log,optimization_history,OPT_0000000877,0,decision_history,"Optimization OPT_0000000877 performed action Fix Tracking Gap on Meta because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1710 with confidence 0.5789; status is Executed.",2026-03-24 18:09:50
DOC_0000001439,CL_0049,optimization_decision_log,optimization_history,OPT_0000002422,0,decision_history,"Optimization OPT_0000002422 performed action Split Retargeting Window on Meta because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1105 with confidence 0.6474; status is Generated.",2026-05-20 19:53:18
DOC_0000001440,CL_0003,optimization_decision_log,optimization_history,OPT_0000000170,0,decision_history,"Optimization OPT_0000000170 performed action Tighten Brand Search Exclusions on Meta because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1541 with confidence 0.8204; status is Rejected.",2026-06-05 23:39:36
DOC_0000001441,CL_0052,optimization_decision_log,optimization_history,OPT_0000002524,0,decision_history,"Optimization OPT_0000002524 performed action Pause Low ROAS Adset on Meta because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0480 with confidence 0.7653; status is Pending Review.",2026-05-26 14:13:33
DOC_0000001442,CL_0004,optimization_decision_log,optimization_history,OPT_0000000181,0,decision_history,"Optimization OPT_0000000181 performed action Split Retargeting Window on Meta because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1459 with confidence 0.8753; status is Rolled Back.",2026-04-20 03:41:49
DOC_0000001443,CL_0059,optimization_decision_log,optimization_history,OPT_0000002822,0,decision_history,"Optimization OPT_0000002822 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0431 with confidence 0.7099; status is Rolled Back.",2026-03-17 14:50:20
DOC_0000001444,CL_0052,optimization_decision_log,optimization_history,OPT_0000002519,0,decision_history,"Optimization OPT_0000002519 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1785 with confidence 0.6240; status is Pending Review.",2026-03-29 05:45:50
DOC_0000001445,CL_0054,optimization_decision_log,optimization_history,OPT_0000002587,0,decision_history,"Optimization OPT_0000002587 performed action Create Lookalike from High LTV on Meta because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1162 with confidence 0.5567; status is Executed.",2026-03-31 08:49:45
DOC_0000001446,CL_0006,optimization_decision_log,optimization_history,OPT_0000000261,0,decision_history,"Optimization OPT_0000000261 performed action Suppress Email Converters on Google because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1416 with confidence 0.8449; status is Generated.",2026-06-03 22:05:41
DOC_0000001447,CL_0011,optimization_decision_log,optimization_history,OPT_0000000549,0,decision_history,"Optimization OPT_0000000549 performed action Fix Tracking Gap on Meta because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0523 with confidence 0.7177; status is Rejected.",2026-04-05 16:53:15
DOC_0000001448,CL_0023,optimization_decision_log,optimization_history,OPT_0000001087,0,decision_history,"Optimization OPT_0000001087 performed action Suppress Email Converters on Meta because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0484 with confidence 0.4914; status is Rolled Back.",2026-04-28 10:34:14
DOC_0000001449,CL_0007,optimization_decision_log,optimization_history,OPT_0000000289,0,decision_history,"Optimization OPT_0000000289 performed action Increase Budget on Meta because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1056 with confidence 0.8247; status is Approved.",2026-04-10 12:07:34
DOC_0000001450,CL_0010,optimization_decision_log,optimization_history,OPT_0000000483,0,decision_history,"Optimization OPT_0000000483 performed action Tighten Brand Search Exclusions on Google because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0840 with confidence 0.5078; status is Approved.",2026-05-19 13:29:14
DOC_0000001451,CL_0029,optimization_decision_log,optimization_history,OPT_0000001423,0,decision_history,"Optimization OPT_0000001423 performed action Fix Tracking Gap on Meta because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1799 with confidence 0.7826; status is Executed.",2026-05-22 12:51:03
DOC_0000001452,CL_0041,optimization_decision_log,optimization_history,OPT_0000002010,0,decision_history,"Optimization OPT_0000002010 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0413 with confidence 0.8787; status is Executed.",2026-04-20 01:34:46
DOC_0000001453,CL_0058,optimization_decision_log,optimization_history,OPT_0000002746,0,decision_history,"Optimization OPT_0000002746 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0641 with confidence 0.7033; status is Executed.",2026-04-12 06:32:08
DOC_0000001454,CL_0009,optimization_decision_log,optimization_history,OPT_0000000411,0,decision_history,"Optimization OPT_0000000411 performed action Suppress Email Converters on Google because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0595 with confidence 0.9700; status is Executed.",2026-04-29 13:26:04
DOC_0000001455,CL_0050,optimization_decision_log,optimization_history,OPT_0000002457,0,decision_history,"Optimization OPT_0000002457 performed action Fix Tracking Gap on Meta because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0654 with confidence 0.6728; status is Executed.",2026-05-31 05:28:58
DOC_0000001456,CL_0030,optimization_decision_log,optimization_history,OPT_0000001445,0,decision_history,"Optimization OPT_0000001445 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0868 with confidence 0.8745; status is Pending Review.",2026-04-01 17:27:07
DOC_0000001457,CL_0017,optimization_decision_log,optimization_history,OPT_0000000861,0,decision_history,"Optimization OPT_0000000861 performed action Tighten Brand Search Exclusions on Google because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0892 with confidence 0.4789; status is Approved.",2026-05-26 16:54:52
DOC_0000001458,CL_0034,optimization_decision_log,optimization_history,OPT_0000001694,0,decision_history,"Optimization OPT_0000001694 performed action Increase Budget on Google because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1791 with confidence 0.6685; status is Approved.",2026-04-18 13:39:59
DOC_0000001459,CL_0038,optimization_decision_log,optimization_history,OPT_0000001874,0,decision_history,"Optimization OPT_0000001874 performed action Exclude Recent Buyers on Google because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0584 with confidence 0.9111; status is Executed.",2026-05-10 03:08:24
DOC_0000001460,CL_0002,optimization_decision_log,optimization_history,OPT_0000000088,0,decision_history,"Optimization OPT_0000000088 performed action Split Retargeting Window on Meta because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1401 with confidence 0.7236; status is Executed.",2026-04-22 18:31:10
DOC_0000001461,CL_0030,optimization_decision_log,optimization_history,OPT_0000001473,0,decision_history,"Optimization OPT_0000001473 performed action Fix Tracking Gap on Google because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1571 with confidence 0.9700; status is Rolled Back.",2026-05-28 06:50:59
DOC_0000001462,CL_0015,optimization_decision_log,optimization_history,OPT_0000000774,0,decision_history,"Optimization OPT_0000000774 performed action Refresh Fatigued Audience on Google because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1418 with confidence 0.8819; status is Rejected.",2026-05-03 04:10:29
DOC_0000001463,CL_0027,optimization_decision_log,optimization_history,OPT_0000001291,0,decision_history,"Optimization OPT_0000001291 performed action Tighten Brand Search Exclusions on Meta because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1001 with confidence 0.7293; status is Approved.",2026-06-02 14:13:24
DOC_0000001464,CL_0010,optimization_decision_log,optimization_history,OPT_0000000496,0,decision_history,"Optimization OPT_0000000496 performed action Suppress Email Converters on Meta because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0355 with confidence 0.5964; status is Pending Review.",2026-03-19 04:19:06
DOC_0000001465,CL_0013,optimization_decision_log,optimization_history,OPT_0000000677,0,decision_history,"Optimization OPT_0000000677 performed action Reduce Budget on Meta because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0796 with confidence 0.8006; status is Executed.",2026-04-28 16:50:36
DOC_0000001466,CL_0057,optimization_decision_log,optimization_history,OPT_0000002704,0,decision_history,"Optimization OPT_0000002704 performed action Suppress Email Converters on Meta because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0954 with confidence 0.8141; status is Executed.",2026-04-21 17:41:23
DOC_0000001467,CL_0055,optimization_decision_log,optimization_history,OPT_0000002655,0,decision_history,"Optimization OPT_0000002655 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1307 with confidence 0.7037; status is Executed.",2026-03-18 21:14:44
DOC_0000001468,CL_0016,optimization_decision_log,optimization_history,OPT_0000000794,0,decision_history,"Optimization OPT_0000000794 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1017 with confidence 0.7608; status is Executed.",2026-04-07 14:25:23
DOC_0000001469,CL_0003,optimization_decision_log,optimization_history,OPT_0000000131,0,decision_history,"Optimization OPT_0000000131 performed action Exclude Recent Buyers on Meta because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1473 with confidence 0.8615; status is Executed.",2026-04-08 21:18:36
DOC_0000001470,CL_0019,optimization_decision_log,optimization_history,OPT_0000000960,0,decision_history,"Optimization OPT_0000000960 performed action Suppress Email Converters on Google because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0469 with confidence 0.7676; status is Approved.",2026-03-26 19:32:49
DOC_0000001471,CL_0019,optimization_decision_log,optimization_history,OPT_0000000963,0,decision_history,"Optimization OPT_0000000963 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0921 with confidence 0.4727; status is Executed.",2026-03-25 22:39:09
DOC_0000001472,CL_0055,optimization_decision_log,optimization_history,OPT_0000002652,0,decision_history,"Optimization OPT_0000002652 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0480 with confidence 0.6837; status is Executed.",2026-03-26 20:25:47
DOC_0000001473,CL_0060,optimization_decision_log,optimization_history,OPT_0000002871,0,decision_history,"Optimization OPT_0000002871 performed action Exclude Recent Buyers on Google because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1331 with confidence 0.4447; status is Executed.",2026-06-04 18:08:04
DOC_0000001474,CL_0001,optimization_decision_log,optimization_history,OPT_0000000001,0,decision_history,"Optimization OPT_0000000001 performed action Pause Low ROAS Adset on Meta because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1444 with confidence 0.8464; status is Pending Review.",2026-06-03 09:32:39
DOC_0000001475,CL_0022,optimization_decision_log,optimization_history,OPT_0000001061,0,decision_history,"Optimization OPT_0000001061 performed action Tighten Brand Search Exclusions on Google because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0730 with confidence 0.4855; status is Executed.",2026-04-08 09:13:54
DOC_0000001476,CL_0004,optimization_decision_log,optimization_history,OPT_0000000201,0,decision_history,"Optimization OPT_0000000201 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0453 with confidence 0.8928; status is Executed.",2026-05-07 00:34:04
DOC_0000001477,CL_0051,optimization_decision_log,optimization_history,OPT_0000002496,0,decision_history,"Optimization OPT_0000002496 performed action Refresh Fatigued Audience on Google because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1171 with confidence 0.6517; status is Executed.",2026-05-14 07:34:45
DOC_0000001478,CL_0027,optimization_decision_log,optimization_history,OPT_0000001280,0,decision_history,"Optimization OPT_0000001280 performed action Exclude Recent Buyers on Meta because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0590 with confidence 0.6866; status is Approved.",2026-05-11 06:18:12
DOC_0000001479,CL_0030,optimization_decision_log,optimization_history,OPT_0000001491,0,decision_history,"Optimization OPT_0000001491 performed action Refresh Fatigued Audience on Google because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0732 with confidence 0.5780; status is Rejected.",2026-04-29 00:50:21
DOC_0000001480,CL_0049,optimization_decision_log,optimization_history,OPT_0000002388,0,decision_history,"Optimization OPT_0000002388 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1147 with confidence 0.8199; status is Executed.",2026-04-28 00:08:51
DOC_0000001481,CL_0014,optimization_decision_log,optimization_history,OPT_0000000695,0,decision_history,"Optimization OPT_0000000695 performed action Reduce Budget on Meta because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0930 with confidence 0.7073; status is Executed.",2026-04-04 02:47:45
DOC_0000001482,CL_0018,optimization_decision_log,optimization_history,OPT_0000000915,0,decision_history,"Optimization OPT_0000000915 performed action Split Retargeting Window on Meta because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0332 with confidence 0.8370; status is Generated.",2026-04-26 05:21:56
DOC_0000001483,CL_0055,optimization_decision_log,optimization_history,OPT_0000002657,0,decision_history,"Optimization OPT_0000002657 performed action Create Lookalike from High LTV on Meta because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1401 with confidence 0.4177; status is Executed.",2026-05-07 21:36:59
DOC_0000001484,CL_0005,optimization_decision_log,optimization_history,OPT_0000000232,0,decision_history,"Optimization OPT_0000000232 performed action Pause Low ROAS Adset on Meta because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0679 with confidence 0.8676; status is Rejected.",2026-05-30 18:27:47
DOC_0000001485,CL_0005,optimization_decision_log,optimization_history,OPT_0000000221,0,decision_history,"Optimization OPT_0000000221 performed action Suppress Email Converters on Meta because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0325 with confidence 0.7690; status is Executed.",2026-05-21 11:13:56
DOC_0000001486,CL_0035,optimization_decision_log,optimization_history,OPT_0000001719,0,decision_history,"Optimization OPT_0000001719 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0594 with confidence 0.7208; status is Executed.",2026-05-30 13:08:59
DOC_0000001487,CL_0020,optimization_decision_log,optimization_history,OPT_0000001004,0,decision_history,"Optimization OPT_0000001004 performed action Fix Tracking Gap on Google because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1436 with confidence 0.7242; status is Executed.",2026-03-21 01:32:20
DOC_0000001488,CL_0055,optimization_decision_log,optimization_history,OPT_0000002653,0,decision_history,"Optimization OPT_0000002653 performed action Increase Budget on Google because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1758 with confidence 0.6249; status is Executed.",2026-04-30 03:02:29
DOC_0000001489,CL_0040,optimization_decision_log,optimization_history,OPT_0000001992,0,decision_history,"Optimization OPT_0000001992 performed action Create Lookalike from High LTV on Meta because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0988 with confidence 0.8188; status is Executed.",2026-03-18 09:00:49
DOC_0000001490,CL_0042,optimization_decision_log,optimization_history,OPT_0000002046,0,decision_history,"Optimization OPT_0000002046 performed action Create Lookalike from High LTV on Meta because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0728 with confidence 0.7660; status is Executed.",2026-05-17 22:46:17
DOC_0000001491,CL_0027,optimization_decision_log,optimization_history,OPT_0000001312,0,decision_history,"Optimization OPT_0000001312 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1189 with confidence 0.5085; status is Executed.",2026-04-19 04:38:05
DOC_0000001492,CL_0060,optimization_decision_log,optimization_history,OPT_0000002864,0,decision_history,"Optimization OPT_0000002864 performed action Increase Budget on Meta because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1175 with confidence 0.7807; status is Executed.",2026-05-16 07:41:06
DOC_0000001493,CL_0004,optimization_decision_log,optimization_history,OPT_0000000207,0,decision_history,"Optimization OPT_0000000207 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1225 with confidence 0.6132; status is Rejected.",2026-03-17 03:09:36
DOC_0000001494,CL_0008,optimization_decision_log,optimization_history,OPT_0000000375,0,decision_history,"Optimization OPT_0000000375 performed action Reduce Budget on Meta because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1123 with confidence 0.5290; status is Executed.",2026-05-18 23:24:04
DOC_0000001495,CL_0045,optimization_decision_log,optimization_history,OPT_0000002196,0,decision_history,"Optimization OPT_0000002196 performed action Pause Low ROAS Adset on Meta because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1028 with confidence 0.5238; status is Pending Review.",2026-04-29 22:21:41
DOC_0000001496,CL_0028,optimization_decision_log,optimization_history,OPT_0000001363,0,decision_history,"Optimization OPT_0000001363 performed action Tighten Brand Search Exclusions on Google because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1290 with confidence 0.6783; status is Pending Review.",2026-03-30 08:34:44
DOC_0000001497,CL_0026,optimization_decision_log,optimization_history,OPT_0000001234,0,decision_history,"Optimization OPT_0000001234 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0921 with confidence 0.8181; status is Executed.",2026-04-04 17:09:55
DOC_0000001498,CL_0009,optimization_decision_log,optimization_history,OPT_0000000454,0,decision_history,"Optimization OPT_0000000454 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0339 with confidence 0.8652; status is Executed.",2026-05-02 11:38:46
DOC_0000001499,CL_0030,optimization_decision_log,optimization_history,OPT_0000001461,0,decision_history,"Optimization OPT_0000001461 performed action Pause Low ROAS Adset on Meta because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0383 with confidence 0.4909; status is Generated.",2026-05-25 17:18:49
DOC_0000001500,CL_0043,optimization_decision_log,optimization_history,OPT_0000002083,0,decision_history,"Optimization OPT_0000002083 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1524 with confidence 0.7325; status is Pending Review.",2026-04-03 15:27:27
DOC_0000001501,CL_0049,optimization_decision_log,optimization_history,OPT_0000002421,0,decision_history,"Optimization OPT_0000002421 performed action Increase Budget on Meta because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1054 with confidence 0.7162; status is Executed.",2026-05-30 12:41:27
DOC_0000001502,CL_0040,optimization_decision_log,optimization_history,OPT_0000001987,0,decision_history,"Optimization OPT_0000001987 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1020 with confidence 0.9700; status is Generated.",2026-06-03 21:14:23
DOC_0000001503,CL_0016,optimization_decision_log,optimization_history,OPT_0000000820,0,decision_history,"Optimization OPT_0000000820 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1305 with confidence 0.8536; status is Approved.",2026-06-03 14:03:21
DOC_0000001504,CL_0050,optimization_decision_log,optimization_history,OPT_0000002435,0,decision_history,"Optimization OPT_0000002435 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1732 with confidence 0.7623; status is Executed.",2026-03-21 22:01:54
DOC_0000001505,CL_0047,optimization_decision_log,optimization_history,OPT_0000002326,0,decision_history,"Optimization OPT_0000002326 performed action Refresh Fatigued Audience on Google because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0688 with confidence 0.6534; status is Pending Review.",2026-05-31 18:02:15
DOC_0000001506,CL_0008,optimization_decision_log,optimization_history,OPT_0000000362,0,decision_history,"Optimization OPT_0000000362 performed action Tighten Brand Search Exclusions on Meta because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1487 with confidence 0.6875; status is Executed.",2026-04-14 04:01:22
DOC_0000001507,CL_0054,optimization_decision_log,optimization_history,OPT_0000002637,0,decision_history,"Optimization OPT_0000002637 performed action Create Lookalike from High LTV on Meta because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0512 with confidence 0.8742; status is Executed.",2026-03-19 10:59:52
DOC_0000001508,CL_0060,optimization_decision_log,optimization_history,OPT_0000002889,0,decision_history,"Optimization OPT_0000002889 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1245 with confidence 0.6411; status is Executed.",2026-04-24 17:47:19
DOC_0000001509,CL_0046,optimization_decision_log,optimization_history,OPT_0000002267,0,decision_history,"Optimization OPT_0000002267 performed action Reduce Budget on Meta because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0988 with confidence 0.8082; status is Executed.",2026-05-04 05:37:22
DOC_0000001510,CL_0037,optimization_decision_log,optimization_history,OPT_0000001801,0,decision_history,"Optimization OPT_0000001801 performed action Increase Budget on Meta because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0726 with confidence 0.7000; status is Approved.",2026-05-28 10:19:21
DOC_0000001511,CL_0048,optimization_decision_log,optimization_history,OPT_0000002361,0,decision_history,"Optimization OPT_0000002361 performed action Fix Tracking Gap on Meta because Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1293 with confidence 0.8007; status is Approved.",2026-03-19 14:25:05
DOC_0000001512,CL_0022,optimization_decision_log,optimization_history,OPT_0000001056,0,decision_history,"Optimization OPT_0000001056 performed action Pause Low ROAS Adset on Google because Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0937 with confidence 0.6561; status is Approved.",2026-05-24 09:45:54
DOC_0000001513,CL_0003,optimization_decision_log,optimization_history,OPT_0000000132,0,decision_history,"Optimization OPT_0000000132 performed action Suppress Email Converters on Meta because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0979 with confidence 0.6517; status is Executed.",2026-06-05 12:45:46
DOC_0000001514,CL_0054,optimization_decision_log,optimization_history,OPT_0000002632,0,decision_history,"Optimization OPT_0000002632 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0825 with confidence 0.8025; status is Approved.",2026-05-11 11:21:40
DOC_0000001515,CL_0035,optimization_decision_log,optimization_history,OPT_0000001743,0,decision_history,"Optimization OPT_0000001743 performed action Exclude Recent Buyers on Google because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1782 with confidence 0.9264; status is Generated.",2026-06-07 11:23:14
DOC_0000001516,CL_0015,optimization_decision_log,optimization_history,OPT_0000000747,0,decision_history,"Optimization OPT_0000000747 performed action Refresh Fatigued Audience on Meta because Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1652 with confidence 0.6761; status is Executed.",2026-03-30 21:02:29
DOC_0000001517,CL_0027,optimization_decision_log,optimization_history,OPT_0000001289,0,decision_history,"Optimization OPT_0000001289 performed action Tighten Brand Search Exclusions on Meta because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1605 with confidence 0.7666; status is Executed.",2026-03-13 04:52:21
DOC_0000001518,CL_0056,optimization_decision_log,optimization_history,OPT_0000002684,0,decision_history,"Optimization OPT_0000002684 performed action Create Lookalike from High LTV on Google because Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1272 with confidence 0.8303; status is Approved.",2026-04-21 01:04:15
DOC_0000001519,CL_0023,optimization_decision_log,optimization_history,OPT_0000001135,0,decision_history,"Optimization OPT_0000001135 performed action Exclude Recent Buyers on Google because Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1724 with confidence 0.8369; status is Executed.",2026-05-11 21:39:55
DOC_0000001520,CL_0015,optimization_decision_log,optimization_history,OPT_0000000735,0,decision_history,"Optimization OPT_0000000735 performed action Increase Budget on Meta because Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1590 with confidence 0.8083; status is Executed.",2026-05-14 16:40:35
DOC_0000001521,CL_0057,optimization_decision_log,optimization_history,OPT_0000002696,0,decision_history,"Optimization OPT_0000002696 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0757 with confidence 0.6498; status is Pending Review.",2026-03-23 20:56:46
DOC_0000001522,CL_0027,optimization_decision_log,optimization_history,OPT_0000001311,0,decision_history,"Optimization OPT_0000001311 performed action Reduce Budget on Google because Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.0581 with confidence 0.6615; status is Rejected.",2026-04-20 13:20:28
DOC_0000001523,CL_0038,optimization_decision_log,optimization_history,OPT_0000001864,0,decision_history,"Optimization OPT_0000001864 performed action Split Retargeting Window on Google because Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1688 with confidence 0.5579; status is Pending Review.",2026-05-07 21:31:14
DOC_0000001524,CL_0032,optimization_decision_log,optimization_history,OPT_0000001558,0,decision_history,"Optimization OPT_0000001558 performed action Suppress Email Converters on Google because Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1255 with confidence 0.5900; status is Executed.",2026-05-20 16:31:31
DOC_0000001525,CL_0030,optimization_decision_log,optimization_history,OPT_0000001460,0,decision_history,"Optimization OPT_0000001460 performed action Tighten Brand Search Exclusions on Google because Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap. Expected impact was 0.1650 with confidence 0.8100; status is Executed.",2026-03-18 09:00:23
